Label,URL
soigner,https://labelleboucle.fr/collections/soigner/products/brosse-stimulating-scalp-brush
soigner,https://labelleboucle.fr/collections/soigner/products/brosse-les-secrets-de-loly-cheveux-boucles
soigner,https://labelleboucle.fr/collections/soigner/products/trousse-bouclettes-en-fete
soigner,https://labelleboucle.fr/collections/soigner/products/serviette-cheveux-boucles-plopping-scrunch
soigner,https://labelleboucle.fr/collections/soigner/products/bonnet-de-nuit-en-satin
soigner,https://labelleboucle.fr/collections/soigner/products/chouchou-impermeable
soigner,https://labelleboucle.fr/collections/soigner/products/taie-doreiller-en-soie
soigner,https://labelleboucle.fr/collections/soigner/products/ecrin-de-voyage-en-liege-pour-apres-shampoing
soigner,https://labelleboucle.fr/collections/soigner/products/ecrin-de-voyage-en-liege-pour-shampoing
soigner,https://labelleboucle.fr/collections/soigner/products/grand-ecrin-de-voyage-en-liege
soigner,https://labelleboucle.fr/collections/soigner/products/soin-lavant-capillaire-detoxifiant-et-volumateur
soigner,https://labelleboucle.fr/collections/soigner/products/masque-gommant-soin-detoxifiant-cuir-chevelu
soigner,https://labelleboucle.fr/collections/soigner/products/poudre-d-orange-bio
soigner,https://labelleboucle.fr/collections/soigner/products/eau-florale-de-rose-de-damas-bio
soigner,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-ultimate-repair-spicy-orange-blossom
soigner,https://labelleboucle.fr/collections/soigner/products/poudre-de-banane-bio
soigner,https://labelleboucle.fr/collections/soigner/products/gelules-cheveux-etre-de-meche
soigner,https://labelleboucle.fr/collections/soigner/products/levure-de-biere-bio
soigner,https://labelleboucle.fr/collections/soigner/products/complements-alimentaires-gummies-pousse-de-cheveux
soigner,https://labelleboucle.fr/collections/soigner/products/masque-richesse-nutrition-multi-usages
soigner,https://labelleboucle.fr/collections/soigner/products/poudre-d-amla-bio
soigner,https://labelleboucle.fr/collections/soigner/products/huile-capillaire-cheveux-boucles
