Label,URL,brand,name,price,ingredients
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-solide-kidoodoo-cheveux-fins-et-delicats,PACHAMAMAI,Shampoing Solide Kidoodoo Cheveux Fins et Délicats,13.5,"Sodium Cocoyl Isethionate, Polyglyceryl-2 Stearate (and) Glyceryl Stearate (and) Stearyl Alcohol, Sodium Lauroyl Lactylate, Oriza Sativa Powder, Acetum (and) Glycerin (and) Quassia Amara Wood Extract (and) Prunus Armeniaca Fruit Extract (and) Prunus Persica Fruit Extract (and) Pyrus Malus Fruit Extract (and) Potassium Sorbate (and) Sodium Benzoate (and) Gluconolactone (and) Calcium Gluconate, Azadirachta Indica Seed Oil, Cymbopogon Flexuosus Oil, Azadirachta Indica Leaves Powder, Citral, Geraniol"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-creme-reparateur,CENTIFOLIA,Shampoing Crème Réparateur,7.95,"Aqua, Decyl Glucoside, Cocamidopropyl Betaine, Glycerin, Ricinus Communis Seed Oil, Xanthan Gum, Aloe Barbadensis Leaf Juice Powder, Tilia Tomentosa Extract, Bentonite, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Hydrolyzed Sweet Almond Protein, Quartz, Acacia Senegal Gum, Lactic Acid, Sodium Chloride, Citric Acid, Sodium Benzoate, Potassium Sorbate, Parfum"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-vegan-stick-shampoo-detox,CUT BY FRED,Shampoing Vegan Stick Shampoo Detox,,"Sodium Cocoyl Isethionate, Cocos Nucifera Oil, Stearic Acid, Palmitic Acid, Kaolin, Ricinus Communis Seed Oil, Aqua, Menthol, Prunus Amygdalus Dulcis Oil, Coconut Fatty Acid, Caprylyl/Capryl Glucoside, Lauryl Glucoside, Sodium Isethionate, Eucalyptus Globulus Leaf Oil, Rosmarinus Officinalis Flower Oil, Cedrus Atlantica Bark Oil, Eucalyptus Citriodora Oil, Helianthus Annus Seed Oil, Tocopherol, Citronellol, Eugenol, Geraniol, Limonene, Linalool"
Wash,https://labelleboucle.fr/collections/laver/products/soin-lavant-creme-de-shampoing,NOIREÔNATUREL,Soin Lavant Crème de Shampoing,16.5,"Aqua (water), Ricinus Communis (castor) Seed Oil, Simmondsia Chinensis (jojoba) Seed Oil, Inulin, Cocos Nucifera (coconut) Oil, Melissa Officinalis Flower/Leaf/Stem Water, Persea Gratissima (avocado) Oil, Polyglyceryl-6 Behenate, Glycerin, Glyceryl Stearate, Argania Spinosa Kernel Oil, Butyrospermum Parkii (shea) Butter, Hydrolyzed Wheat Protein, Olea Europaea (olive) Fruit Oil, Gluconolactone, Sodium Gluconate, Sodium Lactate, Parfum (fragrance), Theobroma Cacao (cocoa) Seed Butter, Mangifera Indica Seed Butter, Yogurt Powder, Acetum (vinegar), Sodium Benzoate, Polyglyceryl-6 Stearate, Cyamopsis Tetragonoloba (guar) Gum, Xanthan Gum, Potassium Sorbate, Tocopherol, Aloe Barbadensis Leaf Juice Powder, Benzoic Acid, Calcium Gluconate, Rubus Idaeus (raspberry) Fruit Extract, Limonene, Linalool, Citronellol, Geraniol, Citral"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-scalp-exfoliating-shampoo,BOUCLÈME,Shampoing Scalp Exfoliating Shampoo,34.8,"Aqua/Water/Eau, Erythritol, Disodium Lauryl Sulfosuccinate, Glycerin (Vegetable), Cocamidopropyl Betaine, Hydrogenated Castor Oil, Betaine, Lauryl Glucoside, Menthyl Lactate, Anthemis Nobilis (Roman Chamomile) Flower Oil, Lavandula Angustifolia (Lavender) Flower Oil, Mentha Viridis (Spearmint) Leaf Oil, Cananga Odorata (Ylang Ylang) Flower Oil, Pelargonium Roseum (Rose Geranium) Leaf Oil, Boswellia Carterii (Frankincense) Gum Oil, Mentha Piperita (Peppermint) Leaf Oil, Ocimum Basilicum (Basil) Leaf Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange Sweet) Peel Oil, Salvia Officinalis (Sage) Leaf Oil, Angelica Archangelica (Angelica) Root Oil, Hippophae Rhamnoides (Seabuckthorn) Fruit Oil, Coconut Fatty Acid, Sorbitan Sesquicaprylate, Glyceryl Oleate, Coco Glucoside, Sodium Lauroyl Sarcosinate, Xanthan Gum, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Glycerol, Isopulegol, Benzyl Alcohol, Dehydroacetic Acid, Limonene, Linalool, Geraniol, Citronellol"
Wash,https://labelleboucle.fr/collections/laver/products/creme-lavante-curl-cleanser,BOUCLÈME,Crème Lavante Curl Cleanser,23.0,"Aqua/Water/Eau, Cetearyl Alcohol, Glycerin (Vegetable), Polyglyceryl-3 Dicitrate/Stearate, Cocos Nucifera (Virgin Coconut) Oil, Argania Spinosa (Argan) Oil, Benzyl Alcohol, Distearoylethyl Dimonium Chloride, Hydroxypropyltrimonium Honey, Methylcellulose, Linum Usitatissimum (Linseed) Seed Oil, Guar Hydroxypropyltrimonium Chloride, Hydroxymethylcellulose, Dehydroacetic Acid, Punica Granatum (Pomegranate) Extract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Propanediol, Litsea Cubeba (May Chang) Flower Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Reticulata (Mandarin Red) Peel Oil, Citrus Aurantium Dulcis (Sweet Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Origanum Majorana (Marjoram Sweet) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Mentha Viridis (Spearmint) Leaf Oil, Pogostemon Cablin (Patchouli) Leaf Oil, Michelia Alba (Magnolia) Flower Oil, Michelia Alba (Magnolia) Leaf Oil, Cymbopogon Martini (Palmarosa) Leaf Oil, Styrax Tonkinensis (Benzoin) Resin Extract, Tilia Cordata (Linden) Flower Oil, Limonene Linalool Linalool Geraniol"
Wash,https://labelleboucle.fr/collections/laver/products/masque-capillaire-lavant-no-poo,POWDER,"Masque Capillaire Lavant ""No Poo""",,"Acacia Concinna Fruit Powder (Shikakaï), Zea Mays Starch(Amidon de maïs), Moroccan Lava Clay (Rhassoul), Ziziphus Jujuba Leaf Powder (Sidr), Hedychium Spicatum Root Powder (Kapoor Kachli), Emblica Officinalis Fruit Powder (Amla)"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-purifiant-a-lortie,LAO,Shampoing Purifiant à l'Ortie,20.0,"Aqua (Water), Urtica Urens Flower/Leaf/Stem Extract, Decyl Glucoside, Capryl/Capyrlyl Glucoside, Sodium Cocoyl Glutamate, Erythritol, Cannabis Sativa Seedcake Powder, Glycerin, Lactic Acid, Benzyl Alcohol, Xanthan Gum, Sodium Chloride, Parfum (Fragrance)"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-anti-chute-cheveux-boucles-resolution-ndeg5,MADAME LA PRÉSIDENTE,Shampoing Anti-Chute Cheveux Bouclés Résolution n°5,15.7,"Aqua, Caprylyl / Capryl Glucoside, Sodium Cocoyl, Apple Amino Acids, Pisum Sativum Peptide, Cocamidopropyl, Betaine, Inulin, Glycerin, Parfum (fragrance), Kigelia Africana Fruit Extract, Ginkgo Biloba Leaf Extract, Salvia Sclarea (clary) Extract, Cinnamomum Zeylanicum Bark Extract, Leuconostoc/radish Root Ferment Filtrate, Yeast Extract, Euterpe Oleracea Fruit Oil, Guar Hydroxypropyltrimonium Chloride, Hexylene Glycol, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Maltodextrin, Fructose, Sodium Phytate, Tetrasodium Glutamate Diacetate, Citric Acid, Dosium Hyaluronate, Glucoce, Sodium Hydroxide, Sucrose, Tocopherol"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-peach-perfect,POMELO+CO,Shampoing Peach Perfect,14.9,"Water/Eau, Coco-Glucoside, Lauryl Glucoside, Sodium Coco-Sulfate, Glycerin, Prunus Persica (Pêche) Fruit Extract, Cocos Nucifera (Noix de coco) Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Betula Alba (Birch) Leaf Extract, Phyllanthus Emblica (Groseille) Fruit Extract, Panthenol, Hydrolyzed Soy Protein, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Leuconostoc/Radish Root Ferment Filtrate, Tocopherol, Hydrogenated Vegetable Glycerides Citrate, Citric Acid, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Glyceryl Oleate, Fragrance (Parfum), Caprylyl Glycol, Sodium Chloride, Potassium Sorbate, Sodium Benzoate, Caprylhydroxamic Acid, Polyquaternium-10, Glycol Distearate, Benzyl Alcohol, Glycine Soja Oil  Dérivé naturellement "
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-solide-sunnie-cheveux-fragilises,PACHAMAMAI,Shampoing Solide Sunnie Cheveux Fragilisés,,"Sodium Cocoyl Isethionate, Aqua, Oryza Sativa Powder, Polyglyceryl-2 Stearate, Coconut Acid, Glyceryl Stearate, Sodium Caproyl/Lauroyl Lactylate, Stearyl Alcohol, Helianthus Annuus Seed Oil, Kaolin, Sodium Isethionate, Protium Heptaphyllum Resin, Pentaclethra Macrophylla Seed oil, Parfum, Sodium Citrate, Opuntia Ficus-Indica Stem Extract, Potassium Sorbate"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-nourrissant-au-chanvre,LAO,Shampoing Nourrissant au Chanvre,,"Aqua (Water), Melissa Officinalis Flower/Leaf/Stem water, Decyl Glucoside, Capryl/Caprylyl Glucoside, Sodium Cocoyl Glutamate, Cannabis Sativa Seed Oil, Cannabis Sativa Seedcake Powder, Glycerin, Lactic Acid, Cetearyl Alcohol, Benzyl Alcohol, Sodium Chloride, Coco-Glucoside, Xanthan Gum, Parfum (Fragrance)"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-ortie-piquante,KALIA NATURE,Shampoing Ortie Piquante,22.9,"aqua, decyl glucoside, lauryl glucoside, erythritol, coco-betaine, benzyl alcohol, xanthan gum, ricinus communis seed oil, citric acid, coco-caprylate, urtica dioica leaf powder, citrus paradisi peel oil, linomene, dehydroacetic acid, aloe barbedensis leaf powder, pimenta racemosa leaf oil, eugenol, citric acid, potassium sorbate, sodium benzoate "
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-solide-laudacieux,KURL POWER,Shampoing Solide L'Audacieux,,"Sodium Cocoyl Glutamate, Stearic Acid, Palmitic Acid, Aqua, Lauryl Glucoside, Sodium Lauroyl, Glutamate, Caprylic/Capric Triglyceride, Moroccan Lava Clay, Decyl Glucoside, Brassica Oleracea Italica Seed, Glyceryl Caprylate, Parfum, Guar Hydroxypropyltrimonium Chloride, Limonene, Citral"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-anti-chute-cheveux-frises-a-crepus-resolution-ndeg5,MADAME LA PRÉSIDENTE,Shampoing Anti-Chute Cheveux Frisés à Crépus Résolution n°5,,"Aqua, Caprylyl / Capryl Glucoside, Sodium Cocoyl, Apple Amino Acids, Inulin, Cocamidopropyl Betaine, Phospholipids, Glycerin, Guar Hydroxypropyltrimonium Chloride, Parfum (Fragrance), Heliantus Annuus (Sunflower) Seed Oil, Kigelia Africana Fruit Extract, Yeast Extract, Euterpe Oleracea Fruit Oil, Ginkgo Biloba Leaf Extract, Salvia Sclarea (Clary) Extract, Cinnamomum Zeylanicum Bark Extract, Inulin, Hexylene Glycol, Sodium Benzoate, Xanthan Gum, Potassium Sorbate, Maltodextrin, Fructose, Sodium Phytate, Sodium Polyitaconate, Tetrasodium Glutamate Diacetate, Citric Acid, Sodium Hyaluronate, Glucoce, Sodium Hydroxide, Sucrose, Tocopherol"
Wash,https://labelleboucle.fr/collections/laver/products/shampoing-solide-haute-montagne,UMAÏ,Shampoing Solide Haute-Montagne,19.0,"Sodium Cocoyl Isethionate, Stearic Acid, Helianthus Annuus (sunflower) Seed Oil, Coconut Acid, Arachidyl/Behenyl Alcohol, Glycerin, Zea Mays (corn) Starch, Cetearyl Alcohol, Glyceryl Stearate, Arachidyl/Behenyl Betainate Esylate, Sodium Isethionate, Parfum, Sodium Olivoyl Glutamate, Titaium Dioxide, Aqua, Leontopodium Alpinum (edelweiss) Extract, Hydrolyzed Wheat Protein, Rosmarinus Officinalis (rosemary) Extract, Mica, Sodium Benzoate, Potassium Sorbate, Sepiolite, Indigo, Tocopherol  Ingrédients issus de l’Agriculture Biologique"
Wash,https://labelleboucle.fr/collections/laver/products/soin-lavant-doux-gaspard,UMAÏ BABY,Soin Lavant Doux Gaspard,19.0,"Sodium cocoyl isethionate, zea mays (corn) starch, prunus amygdalus dulcis (sweet almond) oil, C10-18 triglycerides, arachidyl alcohol, polyglyceryl-4 oleate, xylitol, coconut acid, behenyl alcohol, prunus domestica seed oil, hydrogenated prunus domestica seed oil, parfum (fragrance), sodium citrate, arachidyl, glucoside, sodium isethionate, tocopherol"
Treatment,https://labelleboucle.fr/collections/soigner/products/masque-hydratant-repair-time,LES SECRETS DE LOLY,Masque Hydratant Repair Time,17.5,"Aqua, Aloe Barbadensis Leaf Juine, Glycerin, Cetearyl Alcohol, Simmondsia Chinensis, Seed Oil, Behentriimonium Metosulfate, Cocos Nucifera Oil Stearamidopropyl Dimethylamine, Panthenol, Macadamia Ternifolia Seed Oil, Benzyl Alcohol, Dehydroacetic Acid, Citruc Grandis Peel Oil, Aniba Rosaeodora Wood Oil, Limonene, Linaldoo"
Treatment,https://labelleboucle.fr/collections/soigner/products/baume-apres-shampoing-framboise,CENTIFOLIA,Baume Après-Shampoing Framboise,,"Aqua, Aloe Barbadensis Leaf Juice, Glycerin, Cetearyl Alcohol, Dicaprylyl Carbonate, Bentonite, Coconut Alkanes, Arachidyl Alcohol, Sodium PCA, Rubus Idaeus Fruit Water, Cocos Nucifera Oil, Simmondsia Chinensis Seed Oil, Coco-Caprylate/Caprate, Sodium Gluconate, Phospholipids, Glycine Soja Oil, Glycine Soja Sterols, Sodium Stearoyl Glutamate, Hydrolyzed Sweet Almond Protein, Glycolipids, Helianthus Annuus Seed Oil, Arachidyl Glucoside, Behenyl Alcohol, Glucose, Xanthan Gum, Citric Acid, Quartz, Tocopherol, Potassium Sorbate, Sodium Benzoate, Dehydroacetic Acid, Parfum, Limonene, Benzyl Alcohol, Linalool"
Treatment,https://labelleboucle.fr/collections/soigner/products/masque-vegan-hydratation-mask,CUT BY FRED,Masque Vegan Hydratation Mask,36.0,"Aqua (water), Brassica Alcohol, Simmondsia Chinensis (jojoba) Seed Oil, Prunus Amygdalus Dulcis (sweet almond) Oil, Cocos Nucifera (coconut) Oil, Glycerin, Brassicamidopropyl Dimethylamine, Ricinus Communis (castor) Seed Oil, Benzyl Alcohol, Lactic Acid, Prunus Amygdalus Amara (Bitter Almond) Kernel Oil, Hydrogenated Castor Oil, Aloe Barbadensis Leaf Juice Powder, d-Limonene"
Treatment,https://labelleboucle.fr/collections/soigner/products/masque-capillaire-fortifiant-spiruline,GYADA COSMETICS,Masque Capillaire Fortifiant Spiruline,19.9,"Aqua, Myristyl Alcohol, Linum Usitatissimum Oil (), Cocos Nucifera Oil (), Cetyl Alcohol, Helianthus Annuus Seed Oil (), Aloe Barbadensis Leaf Juice (), Behenamidopropyl Dimethylamine, Sorbitol, Butyrospermum Parkii Butter, Glycine Soja Oil (), Avena Sativa Leaf/Stalk Extract (), Panax Ginseng Root Extract (), Equisetum Arvense Extract (), Spirulina Maxima Powder, Glycine Soja Protein, Hydrolyzed Wheat Protein, Olea Europaea Fruit Oil (), Tocopheryl Acetate, Sodium PCA, Arginine HCl, Valine, Niacinamide, Tetrasodium Glutamate Diacetate, Parfum, Guar Hydroxypropyltrimonium Chloride, Xanthan Gum, Lactic Acid, Benzyl Alcohol, Sodium Benzoate, Citric Acid, Potassium Sorbate"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-brillance-framboise,DESERT ESSENCE,Après-Shampoing Brillance Framboise,9.5,"Aloe Barbadensis Leaf Juice, Rubus Idaeus (Raspberry) Leaf Extract, Cetearyl Alcohol, Behentrimonium Methosulfate, Natural Fragrance/Flavor (Parfum/Aroma), Glycerin (Plant), Vaccinium Myrtillus (Bilberry) Fruit Extract, Panthenol (Provitamin B-5), Simmondsia Chinensis (Jojoba) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Jojoba Esters, Lepidium Meyenii Root Extract (Maca Root), Yucca Brevifolia Root Extract (Yucca Cactus), Symphytum Officinale Leaf Extract (Comfrey), Urtica Dioica (Nettle) Leaf Extract, Macrocystis Pyrifera Extract (Sea Kelp), Salix Alba (Willow) Bark Extract, Cetrimonium Chloride, Limonene, Benzyl Alcohol, Citric Acid, Dehydroacetic Acid, Potassium Sorbate"
Treatment,https://labelleboucle.fr/collections/soigner/products/soin-capillaire-tropical-detox-4-en-1,LES SECRETS DE LOLY,Soin Capillaire Tropical Detox 4-en-1,,"Aqua, Musa Sapientum Fruit Extract, Kaolin, Maltose, Glycerin, Caesalpinia Spinosa Gum, Vinegar, Linum Usitatissimum Seed Extract, Xylitylglucoside, Agave Tequilana Leaf Extract, Parfum, Hibiscus Sabdariffa Flower Extrcat, Anhydroxylitol, Sorbitan Caprylate, Salvia Hispanica Seed Extract, Xylitol, Sodium Benzoate, Benzoic Acid, Glucose, Potassium Sorbate, Caprylic Acid, Lactic Acid, Propanediol, Benzyl Alcohol"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-revitalisant-aloe-vera,URTEKRAM,Après-Shampoing Revitalisant Aloe Vera,7.0,"Aqua, Aloe Barbadensis Leaf Extract, Glycerin, Cetearyl Alcohol, Coco-Caprylate, Lecithin, Glyceryl Caprylate, Olus Oil, Sodium Cetearyl Sulfate, Cetyl Alcohol, Glyceryl Stearate Se, Citrus Aurantium Dulcis Peel Oil, Cymbopogon Schoenanthus Oil, Parfum, Magnolia Officinalis Bark Extract, Tocopherol, Beta-Sitosterol, Squalene, Limonene"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-modelant-boucles,GYADA COSMETICS,Après-Shampoing Modelant Boucles,14.9,"Aqua, Alcool Myristylique, Behenamidopropyl Dimethylamine, Helianthus Annuus Seed Oil (), Linum Usitatissimum (), Olea Europaea Fruit Oil (), Aloe Barbadensis Leaf Juice (), Butyrospermum Parkii Butter (), Cocos Nucifera (), Huile de Sesamum Indicum (), Huile de Noyau d’Argania Spinosa (), Huile de Graines de Simmondsia Chinensis (), Extrait de Racine d’Arctium Lappa (), Extrait de Fleur d’Arnica Montana (), Extrait de Fleur de Calendula officinalis (), Panthénol, Acétate de Tocophéryle, Déshydroacétate de Sodium, Alcool Cétylique, Parfum, Alcool Benzylique, Acide Citrique, Gomme de Xanthane, Benzoate de Sodium, Sorbate de Potassium, Acide Lactique, Acide Benzoïque"
Treatment,https://labelleboucle.fr/collections/soigner/products/huile-capillaire-serum-croissance,LES SECRETS DE LOLY,Huile Capillaire Sérum Croissance,26.9,"Prunus Amygdallus Dulcis Oil, Simmondsia Chinesis Oil, Caprylic/Caprictryglycerides, Olea Europaea Oil, Persea Gratissima, Glycine Soja Oil, Rosmarinus Officinaus Oil, Citrus Paradisi Peel Oil, Cedrus Deodora Oil, Ocimum Basilicum Oil"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-fortifiant-spiruline,GYADA COSMETICS,Après-Shampoing Fortifiant Spiruline,16.9,"Aqua, Myristyl Alcohol, Behenamidopropyl Dimethylamine, Linum Usitatissimum Oil (), Vitis Vinifera Seed Oil, Helianthus Annuus Seed Oil (), Olea Europaea Fruit Oil (), Aloe Barbadensis Leaf Juice (), Butyrospermum Parkii Butter, Glycerin, Cetyl Alcohol, Equisetum Arvense Extract (), Avena Sativa Leaf/Stalk Extract (), Panax Ginseng Root Extract (), Spirulina Maxima Powder, Hydrolyzed Wheat Protein, Glycine Soja Oil (), Tocopheryl Acetate, Glycine Soja Protein, Niacinamide, Arginine HCl, Valine, Lactic Acid, Sodium Dehydroacetate, Sodium Benzoate, Potassium Sorbate, Parfum, Xanthan Gum, Benzoic Acid, Benzyl Alcohol, Citric Acid"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-fortifiant-jojoba,DESERT ESSENCE,Après-Shampoing Fortifiant Jojoba,11.5,"Water (Aqua), Cetearyl Alcohol, Glycerin (Plant Derived), Behentrimonium Chloride, Keratin Amino Acids, Opuntia Vulgaris Extract (Nopal Cactus), Simmondsia Chinensis (Jojoba) Seed Oil, Orbignya Speciosa Kernel Oil, Astrocaryum Murumuru Seed Butter, Hydrolyzed Wheat Protein, Hydrolyzed Jojoba Esters, Yucca Schidigera Extract (Yucca Cactus), Citric Acid, Tocopherol (Vitamin E), Aloe Barbadensis Leaf Juice, Behenyl Alcohol, Gluconolactone, Polyglyceryl-2 Stearate, Guar hydroxypropyltrimonium Chloride, Sodium Chloride, sodium Benzoate, Natural Fragrance (Parfum), Limonene, Geraniol"
Treatment,https://labelleboucle.fr/collections/soigner/products/masque-capillaire-coco-spiruline,KALIA NATURE,Masque Capillaire Coco-Spiruline,23.9,"Aqua (Water), Cocos Nucifera (Coconut) Oil, Cetearyl Alcohol, Behentrimonium Methosulfate, Parfum (Fragrance), Benzyl Alcohol, Spirulina Maxima Powder, Linalool, Dehydroacetic Acid, Cinnamal"
Treatment,https://labelleboucle.fr/collections/soigner/products/eau-florale-de-lavande-bio,CENTIFOLIA,Eau Florale de Lavande Bio,7.95,"Lavandula Angustifolia Flower Water, Potassium Sorbate, Sodium Benzoate, Citric Acid, Coumarin, Geraniol, Limonene, Linalool"
Treatment,https://labelleboucle.fr/collections/soigner/products/poudre-de-guimauve-bio,POWDER,Poudre de Guimauve Bio,,Althaea officinalis leaves powder
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-regenerateur-tea-tree,DESERT ESSENCE,Après-Shampoing Régénérateur Tea Tree,11.5,"Water (Aqua), Cetearyl Alcohol (Vegetable Derived), Glycerin (Vegetable Derived), Behentrimonium Chloride, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Callitris Introtropica Wood Oil (Blue Cypress), Keratin Amino Acids, Hydrolyzed Wheat Protein, Hydrolyzed Wheat Starch, Eucalyptus Globulus Leaf Oil, Mentha Arvensis Leaf Oil, Astrocaryum Murumuru Seed Butter, Orbignya Speciosa Kernel Oil, Opuntia Vulgaris Extract (Nopal Cactus), Yucca Schidigera Extract (Yucca Cactus), Tocopherol (Vitamin E), Menthol, Polyglyceryl-2 Stearate, Behenyl Alcohol (Vegetable Derived), Citric Acid, Glyceryl Caprylate, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Gluconolactone"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-nourrissant-noix-de-coco,URTEKRAM,Après-Shampoing Nourrissant Noix de Coco,7.0,"Aloe Barbadensis Leaf Extract, Aqua, Glycerin, Cetearyl Alcohol, Cococaprylate, Lecithin, Glyceryl Caprylate, Cocos Nucifera Oil, Cocos Nucifera Saccharum Extract, Olus Oil, Sodium Cetearyl Sulfate, Cetyl Alcohol, Glyceryl Stearate Se, Magnolia Officinalis Nark Extract, Tocopherol, Beta­sitosterol, Squalene, Citrus Aurantium Dulcis Peel Oil, Parfum, Limonene"
Treatment,https://labelleboucle.fr/collections/soigner/products/creme-dhibiscus-3-en-1,KALIA NATURE,Crème d'Hibiscus 3-en-1,25.9,"Aqua (Water), Elaeis Guineensis (Palm) Oil, Vitis Vinifera (Grape) Seed Oil, Cetearyl Alcohol, Calodendrum Capense Nut Oil, Hibiscus Sabdariffa Seed Oil, Behentrimonium Methosulfate, Parfum (Fragrance), Behenyl/Stearyl Aminopropanediol Esters, Benzyl Alcohol, Linalool, Limonene, Ci 77007 (Ultramarines), Silk Amino Acids, Dehydroacetic Acid, Citronellol, Eugenol, Coumarin, Potassium Sorbate, Sodium Benzoate"
Treatment,https://labelleboucle.fr/collections/soigner/products/soin-apres-shampoing-solide,UMAÏ,Soin Après-Shampoing Solide,19.0,"Arachidyl/Behenyl Alcohol, Arachidyl/Behenyl Betainate Esylate, Linum Usitatissimum (linseed) Seed Oil, Avena Sativa (oat) Kernel Oil, Arachidyl Alcohol, Hydrogenated Oat Kernel Oil, Parfum (fragrance), Helianthus Annuus (sunflower) Seed Oil, Sodium Lactate, Behenyl Alcohol, Aqua (water), Arachidyl Glucoside, Rosmarinus Officinalis (rosemary) Extract, Glucose, Tocopherol"
Treatment,https://labelleboucle.fr/collections/soigner/products/poudre-dargile-blanche,CENTIFOLIA,Poudre d'Argile Blanche,6.7,"Kaolin Cette poudre est 100% pure et sans additif, de qualité surfine"
Treatment,https://labelleboucle.fr/collections/soigner/products/huile-seche-sublimatrice-nectar-dore,CENTIFOLIA,Huile Sèche Sublimatrice Nectar Doré,23.95,"Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, Octyldodecanol, Helianthus Annuus Seed Oil, Parfum, Adansonia Digita Seed Oil, Camellia Oleifera Seed Oil, Simmondsia Chinensis Seed Oil, Lilium Candidum Flower Extract, Argania Spinosa Kernel Oil, Tocopherol, Linalool, Limonene, Geraniol, Eugenol, Benzyl Benzoate, Coumarin, Benzyl Cinnamate"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-etre-de-meche,PROPOLIA,Après-Shampoing Être de Mèche,12.8,"Aqua (Eau), Acetum, Aloe Bardadensis Leaf Juice, Brassica Alcohol, Glycerin, Cetearyl Alcohol, Argania Spinosa Kernel Oil(Huile d’argan), Cocos Nucifera Oil (Huile de Coco), Coco Glucoside, Mel (Miel), Parfum, Hydrolyzed Wheat Protein (Protéines de blé), Helianthus Annuus Seed Oil, Brassicyl Isoleucinate Esylate, Tocopherol, Sodium Benzoate, Dehydroacetic Acid, Critic Acid, Potassium Sorbate, Benzyl Alcohol"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-clarifiant-citron,DESERT ESSENCE,Après-Shampoing Clarifiant Citron,9.5,"Aloe Barbadensis Leaf Juice, Citrus Limon (Lemon) Peel Extract, Cetearyl Alcohol, Behentrimonium Methosulfate, Glycerin (Plant), Hydrolyzed Jojoba Esters, Leptospermum Petersonii Oil (Lemon Tea Tree), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Panthenol (Provitamin B-5), Salix Alba (Willow) Bark Extract, Lepidium Meyenii Root Extract (Maca Root), Yucca Brevifolia Root Extract (Yucca Cactus), Simmondsia Chinensis (Jojoba) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Butyrospermum Parkii (Shea) Butter, Symphytum Officinale Leaf Extract (Comfrey), Urtica Dioica (Nettle) Leaf Extract, Macrocystis Pyrifera Extract (Sea Kelp), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetrimonium Chloride, Benzyl Alcohol, Dehydroacetic Acid, Potassium Sorbate, Citric Acid"
Treatment,https://labelleboucle.fr/collections/soigner/products/apres-shampoing-hydratant-bouleau,URTEKRAM,Après-Shampoing Hydratant Bouleau,7.0,"Aloe Barbadensis Leaf Extract, Aqua, Glycerin, Cetearyl Alcohol, Coco-Caprylate, Lecithin, Glyceryl Caprylate, Betula Alba Leaf Extract, Olus Oil, Sodium Cetearyl Sulfate, Cetyl Alcohol, Glyceryl Stearatese, Parfum, Magnolia Officinalis Bark Extract, Tocopherol, Beta-Sitosterol, Squalene, Limonene, Citral, Citronellol, Linalool, Geraniol"
Treatment,https://labelleboucle.fr/collections/soigner/products/huile-de-ricin-bio,AVRIL,Huile de Ricin Bio,8.0,Ricinus Communis Seed Oil
Treatment,https://labelleboucle.fr/collections/soigner/products/huile-de-jojoba-bio,CENTIFOLIA,Huile de Jojoba Bio,15.95,Simmondsia Chinensis Seed Oil
